"lang","name","para","o","status"
"http://dbpedia.org/resource/MiniD","MiniD","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Licence_of_zlib/libpng"
"http://dbpedia.org/resource/MiniD","MiniD","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Licence_of_zlib/libpng"
"http://dbpedia.org/resource/MiniD","MiniD","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Licence_of_zlib/libpng"
"http://dbpedia.org/resource/Programming_with_Big_Data_in_R","Programming with Big Data in R","SPMD and MPMD","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/General_Public_License"
"http://dbpedia.org/resource/Programming_with_Big_Data_in_R","Programming with Big Data in R","SPMD and MPMD","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Mozilla_Public_License"
"http://dbpedia.org/resource/Jasmin_(software)","Jasmin (software)","http://dbpedia.org/resource/Assembly_language","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Bsd_license"
"http://dbpedia.org/resource/AngelScript","AngelScript","Multi-paradigm: scripting, imperative","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/TLA+","TLA+","http://dbpedia.org/resource/Action_language","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Boxx","Boxx","http://dbpedia.org/resource/Stack-oriented_programming_language","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Boxx","Boxx","http://dbpedia.org/resource/Scripting_language","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Xtend","Xtend","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Eclipse_Public_License"
"http://dbpedia.org/resource/Xtend","Xtend","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Eclipse_Public_License"
"http://dbpedia.org/resource/Xtend","Xtend","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Cross-platform","http://dbpedia.org/resource/Eclipse_Public_License"
"http://dbpedia.org/resource/AMOS_(programming_language)","AMOS (programming language)","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/AMOS_(programming_language)","AMOS (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/SPARK_(programming_language)","SPARK (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Modular_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Reflection_(computer_science)","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Concurrent_computing","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Modular_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Reflection_(computer_science)","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Concurrent_computing","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/X10_(programming_language)","X10 (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Mac_OS_X","http://dbpedia.org/resource/Eclipse_Public_License"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows_7","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Windows_7","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows_7","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows_8","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Windows_8","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows_8","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Unicon_(programming_language)","Unicon (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Unix","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Unicon_(programming_language)","Unicon (programming language)","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Unix","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Euphoria_(programming_language)","Euphoria (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Euphoria_(programming_language)","Euphoria (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/OpenBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/AppleScript","AppleScript","http://dbpedia.org/resource/Natural_language_programming","http://dbpedia.org/resource/System_7","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/AppleScript","AppleScript","http://dbpedia.org/resource/Scripting_language","http://dbpedia.org/resource/System_7","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Julia_(programming_language)","Julia (programming language)","Multi-paradigm: multiple dispatch , procedural, functional, meta","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/General_Public_Licence"
"http://dbpedia.org/resource/Julia_(programming_language)","Julia (programming language)","Multi-paradigm: multiple dispatch , procedural, functional, meta","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/QBasic","QBasic","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Windows_Me","http://dbpedia.org/resource/Closed-source"
"http://dbpedia.org/resource/QBasic","QBasic","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Windows_98","http://dbpedia.org/resource/Closed-source"
"http://dbpedia.org/resource/LiveCode","LiveCode","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Solaris_(operating_system)","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Es_(Unix_shell)","Es (Unix shell)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Unix","http://dbpedia.org/resource/Public_Domain"
"http://dbpedia.org/resource/Es_(Unix_shell)","Es (Unix shell)","http://dbpedia.org/resource/Pipeline_programming","http://dbpedia.org/resource/Unix","http://dbpedia.org/resource/Public_Domain"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Solaris_(operating_system)","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Solaris_(operating_system)","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Solaris_(operating_system)","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Solaris_(operating_system)","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Plan_9_from_Bell_Labs","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Plan_9_from_Bell_Labs","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Plan_9_from_Bell_Labs","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Plan_9_from_Bell_Labs","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/OpenBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/OpenBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/OpenBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/OpenBSD","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Speakeasy_(computational_environment)","Speakeasy (computational environment)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Solaris_(operating_system)","http://dbpedia.org/resource/Trialware"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows_Server_2008_R2","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Windows_Server_2008_R2","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows_Server_2008_R2","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows_8.1","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Windows_8.1","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows_8.1","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/FreeBSD","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/PLEXIL","PLEXIL","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Open_source"
"http://dbpedia.org/resource/Blitz_BASIC","Blitz BASIC","http://dbpedia.org/resource/Modular_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_license"
"http://dbpedia.org/resource/Blitz_BASIC","Blitz BASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_license"
"http://dbpedia.org/resource/Blitz_BASIC","Blitz BASIC","http://dbpedia.org/resource/Reflection_(computer_science)","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_license"
"http://dbpedia.org/resource/Blitz_BASIC","Blitz BASIC","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_license"
"http://dbpedia.org/resource/Euphoria_(programming_language)","Euphoria (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Basic4GL","Basic4GL","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/Julia_(programming_language)","Julia (programming language)","Multi-paradigm: multiple dispatch , procedural, functional, meta","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/General_Public_Licence"
"http://dbpedia.org/resource/Julia_(programming_language)","Julia (programming language)","Multi-paradigm: multiple dispatch , procedural, functional, meta","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/QBasic","QBasic","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/EComStation","http://dbpedia.org/resource/Closed-source"
"http://dbpedia.org/resource/QBasic","QBasic","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/PC_DOS","http://dbpedia.org/resource/Closed-source"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Symbolic_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","imperative, functional, symbolic Object Oriented","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Slave_Programming_Language","Slave Programming Language","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Slave_Programming_Language","Slave Programming Language","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Slave_Programming_Language","Slave Programming Language","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Slave_Programming_Language","Slave Programming Language","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/SPARK_(programming_language)","SPARK (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/LiveCode","LiveCode","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Modular_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Reflection_(computer_science)","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Concurrent_computing","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Commercial_software"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Modular_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Generic_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Reflection_(computer_science)","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Concurrent_computing","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/Monkey_X","Monkey X","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Zlib_License"
"http://dbpedia.org/resource/X10_(programming_language)","X10 (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Eclipse_Public_License"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Go_(programming_language)","Go (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
